CELLNAME;NumSteps;InnerRadius;OuterRadius;LATITUDE;LONGITUDE;ANT_HEIGHT;ANT_AZIMUTH
4A16X045_98;5;0;120;36.7488;3.02885;30;230
4A16X045_99;5;0;120;36.7488;3.02885;30;320
4A16X046_100;5;0;120;36.7456;3.09195;30;180
4A16X046_97;5;0;120;36.7456;3.09195;30;100
4A16X046_98;5;0;120;36.7456;3.09195;30;240
4A16X046_99;5;0;120;36.7456;3.09195;30;310
4A16X047_97;5;0;120;36.74132;3.10904;30;100
4A16X047_98;5;0;120;36.74132;3.10904;30;190
4A16X047_99;5;0;120;36.74132;3.10904;30;290
4A16X047R_97;5;0;120;36.74211;3.10711;30;80
4A16X048_100;5;0;120;36.7327;3.12069;30;10
4A16X048_97;5;0;120;36.7327;3.12069;30;80
4A16X048_98;5;0;120;36.7327;3.12069;30;200
4A16X048_99;5;0;120;36.7327;3.12069;30;270
4A16X049_97;5;0;120;36.73198;3.13451;30;80
4A16X049_98;5;0;120;36.73198;3.13451;30;140
4A16X049_99;5;0;120;36.73198;3.13451;30;310
4A16X050_97;5;0;120;36.726522;3.188441;30;90
4A16X050_98;5;0;120;36.726522;3.188441;30;180
4A16X050_99;5;0;120;36.726522;3.188441;30;270
4A16X051_97;5;0;120;36.8035;2.92956;30;85
4A16X051_98;5;0;120;36.8035;2.92956;30;160
4A16X051_99;5;0;120;36.8035;2.92956;30;270
4A16X052_97;5;0;120;36.7306;2.86572;30;120
4A16X052_98;5;0;120;36.7306;2.86572;30;220
4A16X052_99;5;0;120;36.7306;2.86572;30;320
4A16X053_97;5;0;120;36.67076;3.05274;30;40
4A16X053_98;5;0;120;36.67076;3.05274;30;120
4A16X053_99;5;0;120;36.67076;3.05274;30;280
4A16X054_100;5;0;120;36.70134;2.9779;30;200
4A16X054_97;5;0;120;36.70134;2.9779;30;0
4A16X054_98;5;0;120;36.70134;2.9779;30;120
4A16X054_99;5;0;120;36.70134;2.9779;30;280
4A16X055_97;5;0;120;36.7833;2.902;30;15
4A16X055_98;5;0;120;36.7833;2.902;30;105
4A16X055_99;5;0;120;36.7833;2.902;30;220
4A16X056_97;5;0;120;36.81327;2.98981;30;80
4A16X056_98;5;0;120;36.81327;2.98981;30;170
4A16X056_99;5;0;120;36.81327;2.98981;30;260
4A16X057_100;5;0;120;36.7112;3.04499;30;310
4A16X057_97;5;0;120;36.7112;3.04499;30;40
4A16X057_98;5;0;120;36.7112;3.04499;30;130
4A16X057_99;5;0;120;36.7112;3.04499;30;250
4A16X058_97;5;0;120;36.64839;2.99836;30;115
4A16X058_98;5;0;120;36.64839;2.99836;30;240
4A16X058_99;5;0;120;36.64839;2.99836;30;340
4A16X059_100;5;0;120;36.7927;3.01333;30;300
4A16X059_97;5;0;120;36.7927;3.01333;30;90
4A16X059_98;5;0;120;36.7927;3.01333;30;150
4A16X059_99;5;0;120;36.7927;3.01333;30;220
4A16X060_100;5;0;120;36.75832;2.94903;30;100
4A16X060_97;5;0;120;36.75832;2.94903;30;10
4A16X060_98;5;0;120;36.75832;2.94903;30;190
4A16X060_99;5;0;120;36.75832;2.94903;30;300
4A16X061_100;5;0;120;36.7682;2.89812;30;290
4A16X061_97;5;0;120;36.7682;2.89812;30;0
4A16X061_98;5;0;120;36.7682;2.89812;30;140
4A16X061_99;5;0;120;36.7682;2.89812;30;210
4A16X062_97;5;0;120;36.67314;2.94295;30;0
4A16X062_98;5;0;120;36.67314;2.94295;30;120
4A16X062_99;5;0;120;36.67314;2.94295;30;240
4A16X063_97;5;0;120;36.70003;2.99622;30;0
4A16X063_98;5;0;120;36.70003;2.99622;30;140
4A16X063_99;5;0;120;36.70003;2.99622;30;240
4A16X064_97;5;0;120;36.7146;2.9983;30;140
4A16X064_98;5;0;120;36.7146;2.9983;30;240
4A16X064_99;5;0;120;36.7146;2.9983;30;340
4A16X065_97;5;0;120;36.72989;2.98974;30;50
4A16X065_98;5;0;120;36.72989;2.98974;30;150
4A16X065_99;5;0;120;36.72989;2.98974;30;230
4A16X066_97;5;0;120;36.77545;3.03509;30;40
4A16X066_98;5;0;120;36.77545;3.03509;30;120
4A16X066_99;5;0;120;36.77545;3.03509;30;215
4A16X067_100;5;0;120;36.779341;3.009933;30;320
4A16X067_97;5;0;120;36.779341;3.009933;30;30
4A16X067_98;5;0;120;36.779341;3.009933;30;160
4A16X067_99;5;0;120;36.779341;3.009933;30;240
4A16X068_97;5;0;120;36.7697;3.0212;30;20
4A16X068_98;5;0;120;36.7697;3.0212;30;160
4A16X068_99;5;0;120;36.7697;3.0212;30;260
4A16X069_97;5;0;120;36.74232;3.06812;30;170
4A16X069_98;5;0;120;36.74232;3.06812;30;270
4A16X069_99;5;0;120;36.74232;3.06812;30;95
4A16X070_97;5;0;120;36.76483;2.99108;30;80
4A16X070_98;5;0;120;36.76483;2.99108;30;180
4A16X070_99;5;0;120;36.76483;2.99108;30;300
4A16X071_97;5;0;120;36.6799;2.76768;30;80
4A16X071_98;5;0;120;36.6799;2.76768;30;250
4A16X072_97;5;0;120;36.8137;2.9728;30;90
4A16X072_98;5;0;120;36.8137;2.9728;30;190
4A16X072_99;5;0;120;36.8137;2.9728;30;280
4A16X073_97;5;0;120;36.73856;3.00903;30;110
4A16X073_98;5;0;120;36.73856;3.00903;30;230
4A16X073_99;5;0;120;36.73856;3.00903;30;320
4A16X074_97;5;0;120;36.75775;2.97988;30;65
4A16X074_98;5;0;120;36.75775;2.97988;30;150
4A16X074_99;5;0;120;36.75775;2.97988;30;265
4A16X075_97;5;0;120;36.67554;2.98346;30;90
4A16X075_98;5;0;120;36.67554;2.98346;30;190
4A16X075_99;5;0;120;36.67554;2.98346;30;320
4A16X076_100;5;0;120;36.68072;2.87704;30;320
4A16X076_97;5;0;120;36.68072;2.87704;30;30
4A16X076_98;5;0;120;36.68072;2.87704;30;100
4A16X076_99;5;0;120;36.68072;2.87704;30;230
4A16X077_100;5;0;120;36.74626;3.05391;30;240
4A16X077_97;5;0;120;36.74626;3.05391;30;60
4A16X077_98;5;0;120;36.74626;3.05391;30;170
4A16X077_99;5;0;120;36.74626;3.05391;30;300
4A16X078_100;5;0;120;36.6938;3.05788;30;40
4A16X078_97;5;0;120;36.6938;3.05788;30;150
4A16X078_98;5;0;120;36.6938;3.05788;30;240
4A16X078_99;5;0;120;36.6938;3.05788;30;330
4A16X079_97;5;0;120;36.80635;2.94438;30;60
4A16X079_98;5;0;120;36.80635;2.94438;30;170
4A16X079_99;5;0;120;36.80635;2.94438;30;280
4A16X080_97;5;0;120;36.8013;3.04723;30;170
4A16X080_98;5;0;120;36.8013;3.04723;30;225
4A16X080_99;5;0;120;36.8013;3.04723;30;295
4A16X081_97;5;0;120;36.78682;3.04361;30;60
4A16X081_98;5;0;120;36.78682;3.04361;30;150
4A16X081_99;5;0;120;36.78682;3.04361;30;260
4A16X082_97;5;0;120;36.68142;2.90734;30;0
4A16X082_98;5;0;120;36.68142;2.90734;30;120
4A16X082_99;5;0;120;36.68142;2.90734;30;240
4A16X083_100;5;0;120;36.7036;3.02635;30;90
4A16X083_97;5;0;120;36.7036;3.02635;30;0
4A16X083_98;5;0;120;36.7036;3.02635;30;160
4A16X083_99;5;0;120;36.7036;3.02635;30;270
4A16X084_97;5;0;120;36.7243;3.01309;30;170
4A16X084_98;5;0;120;36.7243;3.01309;30;300
4A16X085_97;5;0;120;36.7054;2.91742;30;80
4A16X085_98;5;0;120;36.7054;2.91742;30;200
4A16X085_99;5;0;120;36.7054;2.91742;30;330
4A16X086_97;5;0;120;36.6328;2.94542;30;0
4A16X086_98;5;0;120;36.6328;2.94542;30;120
4A16X086_99;5;0;120;36.6328;2.94542;30;240
4A16X087_97;5;0;120;36.73461;2.95258;30;10
4A16X087_98;5;0;120;36.73461;2.95258;30;110
4A16X087_99;5;0;120;36.73461;2.95258;30;290
4A16X088_97;5;0;120;36.7118;2.84315;30;60
4A16X088_98;5;0;120;36.7118;2.84315;30;150
4A16X088_99;5;0;120;36.7118;2.84315;30;300
4A16X089_97;5;0;120;36.7262;3.0431;30;40
4A16X089_98;5;0;120;36.7262;3.0431;30;150
4A16X089_99;5;0;120;36.7262;3.0431;30;270
4A16X090_97;5;0;120;36.7388;3.10028;30;60
4A16X090_98;5;0;120;36.7388;3.10028;30;180
4A16X090_99;5;0;120;36.7388;3.10028;30;300
4A16X091_97;5;0;120;36.7307;3.09864;30;90
4A16X091_98;5;0;120;36.7307;3.09864;30;190
4A16X091_99;5;0;120;36.7307;3.09864;30;315
4A16X093_97;5;0;120;36.708;3.0943;30;60
4A16X093_98;5;0;120;36.708;3.0943;30;170
4A16X093_99;5;0;120;36.708;3.0943;30;310
4A16X094_97;5;0;120;36.7313;3.10843;30;40
4A16X094_98;5;0;120;36.7313;3.10843;30;140
4A16X094_99;5;0;120;36.7313;3.10843;30;300
4A16X095_97;5;0;120;36.7315;3.08823;30;110
4A16X095_98;5;0;120;36.7315;3.08823;30;230
4A16X095_99;5;0;120;36.7315;3.08823;30;350
4A16X096_97;5;0;120;36.74033;3.19396;30;40
4A16X096_98;5;0;120;36.74033;3.19396;30;180
4A16X096_99;5;0;120;36.74033;3.19396;30;270
4A16X097_100;5;0;120;36.69672;3.17728;30;0
4A16X097_97;5;0;120;36.69672;3.17728;30;90
4A16X097_98;5;0;120;36.69672;3.17728;30;210
4A16X097_99;5;0;120;36.69672;3.17728;30;310
4A16X098_97;5;0;120;36.60524;3.08971;30;30
4A16X098_98;5;0;120;36.60524;3.08971;30;150
4A16X098_99;5;0;120;36.60524;3.08971;30;240
4A16X099_97;5;0;120;36.7324;3.1668;30;90
4A16X099_98;5;0;120;36.7324;3.1668;30;220
4A16X099_99;5;0;120;36.7324;3.1668;30;290
4A16X100_97;5;0;120;36.66789;3.14213;30;60
4A16X100_98;5;0;120;36.66789;3.14213;30;180
4A16X100_99;5;0;120;36.66789;3.14213;30;300
4A16X101_97;5;0;120;36.66658;3.08952;30;30
4A16X101_98;5;0;120;36.66658;3.08952;30;170
4A16X101_99;5;0;120;36.66658;3.08952;30;310
4A16X1011_100;5;0;120;36.7914;3.3041;30;270
4A16X1011_97;5;0;120;36.7914;3.3041;30;0
4A16X1011_98;5;0;120;36.7914;3.3041;30;90
4A16X1011_99;5;0;120;36.7914;3.3041;30;180
4A16X102_97;5;0;120;36.73823;3.28341;30;0
4A16X102_98;5;0;120;36.73823;3.28341;30;120
4A16X102_99;5;0;120;36.73823;3.28341;30;240
4A16X1020_97;5;0;120;36.76784;3.01445;30;120
4A16X1020_98;5;0;120;36.76784;3.01445;30;230
4A16X1020_99;5;0;120;36.76784;3.01445;30;340
4A16X1022_100;5;0;120;36.740878;3.09163;30;250
4A16X1022_97;5;0;120;36.740878;3.09163;30;20
4A16X1022_98;5;0;120;36.740878;3.09163;30;90
4A16X1022_99;5;0;120;36.740878;3.09163;30;160
4A16X103_100;5;0;120;36.73735;3.34262;30;300
4A16X103_97;5;0;120;36.73735;3.34262;30;30
4A16X103_98;5;0;120;36.73735;3.34262;30;145
4A16X103_99;5;0;120;36.73735;3.34262;30;210
4A16X1033_97;5;0;120;36.721704;3.293776;30;30
4A16X1033_98;5;0;120;36.721704;3.293776;30;220
4A16X1033_99;5;0;120;36.721704;3.293776;30;310
4A16X1034_97;5;0;120;36.8052;3.0295;30;0
4A16X1034_98;5;0;120;36.8052;3.0295;30;140
4A16X1035_97;5;0;120;36.81003;3.01418;30;70
4A16X1035_98;5;0;120;36.81003;3.01418;30;180
4A16X1035_99;5;0;120;36.81003;3.01418;30;350
4A16X1036_100;5;0;120;36.7959;3.00307;30;280
4A16X1036_97;5;0;120;36.7959;3.00307;30;0
4A16X1036_98;5;0;120;36.7959;3.00307;30;100
4A16X1036_99;5;0;120;36.7959;3.00307;30;190
4A16X1037_100;5;0;120;36.689073;3.003721;30;260
4A16X1037_97;5;0;120;36.689073;3.003721;30;0
4A16X1037_98;5;0;120;36.689073;3.003721;30;100
4A16X1037_99;5;0;120;36.689073;3.003721;30;170
4A16X1038_100;5;0;120;36.7896;2.9737;30;330
4A16X1038_97;5;0;120;36.7896;2.9737;30;60
4A16X1038_98;5;0;120;36.7896;2.9737;30;140
4A16X1038_99;5;0;120;36.7896;2.9737;30;260
4A16X1039_100;5;0;120;36.71146;2.93902;30;330
4A16X1039_97;5;0;120;36.71146;2.93902;30;90
4A16X1039_98;5;0;120;36.71146;2.93902;30;180
4A16X1039_99;5;0;120;36.71146;2.93902;30;255
4A16X104_100;5;0;120;36.79197;3.28941;30;160
4A16X104_97;5;0;120;36.79197;3.28941;30;40
4A16X104_98;5;0;120;36.79197;3.28941;30;250
4A16X104_99;5;0;120;36.79197;3.28941;30;320
4A16X1040_100;5;0;120;36.709881;3.018281;30;280
4A16X1040_97;5;0;120;36.709881;3.018281;30;0
4A16X1040_98;5;0;120;36.709881;3.018281;30;110
4A16X1040_99;5;0;120;36.709881;3.018281;30;200
4A16X1042_100;5;0;120;36.731879;3.030623;30;255
4A16X1042_97;5;0;120;36.731879;3.030623;30;30
4A16X1042_98;5;0;120;36.731879;3.030623;30;100
4A16X1042_99;5;0;120;36.731879;3.030623;30;170
4A16X1043_97;5;0;120;36.7016;3.0088;30;90
4A16X1043_98;5;0;120;36.7016;3.0088;30;180
4A16X1043_99;5;0;120;36.7016;3.0088;30;300
4A16X1045_100;5;0;120;36.7418;3.0765;30;130
4A16X1045_97;5;0;120;36.7418;3.0765;30;30
4A16X1045_98;5;0;120;36.7418;3.0765;30;190
4A16X1045_99;5;0;120;36.7418;3.0765;30;270
4A16X1049_100;5;0;120;36.72789;2.99846;30;350
4A16X1049_97;5;0;120;36.72789;2.99846;30;70
4A16X1049_98;5;0;120;36.72789;2.99846;30;170
4A16X1049_99;5;0;120;36.72789;2.99846;30;250
4A16X105_100;5;0;120;36.72762;3.24017;30;320
4A16X105_97;5;0;120;36.72762;3.24017;30;50
4A16X105_98;5;0;120;36.72762;3.24017;30;120
4A16X105_99;5;0;120;36.72762;3.24017;30;200
4A16X1053_100;5;0;120;36.68026;2.95216;30;265
4A16X1053_97;5;0;120;36.68026;2.95216;30;0
4A16X1053_98;5;0;120;36.68026;2.95216;30;80
4A16X1053_99;5;0;120;36.68026;2.95216;30;180
4A16X1054_100;5;0;120;36.69778;3.06771;30;220
4A16X1054_97;5;0;120;36.69778;3.06771;30;0
4A16X1054_98;5;0;120;36.69778;3.06771;30;70
4A16X1054_99;5;0;120;36.69778;3.06771;30;150
4A16X1055_100;5;0;120;36.70493;3.04144;30;300
4A16X1055_97;5;0;120;36.70493;3.04144;30;30
4A16X1055_98;5;0;120;36.70493;3.04144;30;100
4A16X1055_99;5;0;120;36.70493;3.04144;30;170
4A16X1056_97;5;0;120;36.62255;2.96426;30;80
4A16X1056_98;5;0;120;36.62255;2.96426;30;160
4A16X1056_99;5;0;120;36.62255;2.96426;30;280
4A16X1057_100;5;0;120;36.62214;2.99442;30;325
4A16X1057_97;5;0;120;36.62214;2.99442;30;55
4A16X1057_98;5;0;120;36.62214;2.99442;30;145
4A16X1057_99;5;0;120;36.62214;2.99442;30;235
4A16X1058_100;5;0;120;36.76166;3.22742;30;260
4A16X1058_97;5;0;120;36.76166;3.22742;30;0
4A16X1058_98;5;0;120;36.76166;3.22742;30;90
4A16X1058_99;5;0;120;36.76166;3.22742;30;180
4A16X1059_97;5;0;120;36.6739;2.8029;30;130
4A16X1059_98;5;0;120;36.6739;2.8029;30;220
4A16X1059_99;5;0;120;36.6739;2.8029;30;330
4A16X106_97;5;0;120;36.7199;3.14054;30;90
4A16X106_98;5;0;120;36.7199;3.14054;30;200
4A16X106_99;5;0;120;36.7199;3.14054;30;310
4A16X1060_97;5;0;120;36.69068;2.87094;30;120
4A16X1060_98;5;0;120;36.69068;2.87094;30;230
4A16X1060_99;5;0;120;36.69068;2.87094;30;310
4A16X1061_100;5;0;120;36.66763;2.95994;30;330
4A16X1061_97;5;0;120;36.66763;2.95994;30;70
4A16X1061_98;5;0;120;36.66763;2.95994;30;160
4A16X1061_99;5;0;120;36.66763;2.95994;30;250
4A16X1062_97;5;0;120;36.68763;2.84717;30;120
4A16X1062_98;5;0;120;36.68763;2.84717;30;220
4A16X1062_99;5;0;120;36.68763;2.84717;30;320
4A16X1064_97;5;0;120;36.73163;3.00974;30;160
4A16X1064_98;5;0;120;36.73163;3.00974;30;250
4A16X1064_99;5;0;120;36.73163;3.00974;30;345
4A16X1065_97;5;0;120;36.80434;3.25154;30;0
4A16X1065_98;5;0;120;36.80434;3.25154;30;110
4A16X1065_99;5;0;120;36.80434;3.25154;30;280
4A16X1066_100;5;0;120;36.77572;3.28755;30;280
4A16X1066_97;5;0;120;36.77572;3.28755;30;20
4A16X1066_98;5;0;120;36.77572;3.28755;30;100
4A16X1066_99;5;0;120;36.77572;3.28755;30;170
4A16X1067_97;5;0;120;36.6837;2.8713;30;0
4A16X1067_98;5;0;120;36.6837;2.8713;30;120
4A16X1067_99;5;0;120;36.6837;2.8713;30;240
4A16X1068_100;5;0;120;36.72718;2.94575;30;300
4A16X1068_97;5;0;120;36.72718;2.94575;30;10
4A16X1068_98;5;0;120;36.72718;2.94575;30;80
4A16X1068_99;5;0;120;36.72718;2.94575;30;230
4A16X1069_100;5;0;120;36.7154;2.9531;30;310
4A16X1069_97;5;0;120;36.7154;2.9531;30;40
4A16X1069_98;5;0;120;36.7154;2.9531;30;130
4A16X1069_99;5;0;120;36.7154;2.9531;30;220
4A16X107_100;5;0;120;36.70802;3.16366;30;120
4A16X107_97;5;0;120;36.70802;3.16366;30;30
4A16X107_98;5;0;120;36.70802;3.16366;30;190
4A16X107_99;5;0;120;36.70802;3.16366;30;300
4A16X1071_100;5;0;120;36.74128;2.94897;30;320
4A16X1071_97;5;0;120;36.74128;2.94897;30;40
4A16X1071_98;5;0;120;36.74128;2.94897;30;140
4A16X1071_99;5;0;120;36.74128;2.94897;30;250
4A16X1072_97;5;0;120;36.688491;2.94071;30;0
4A16X1072_98;5;0;120;36.688491;2.94071;30;100
4A16X1072_99;5;0;120;36.688491;2.94071;30;250
4A16X1073_97;5;0;120;36.677532;2.913283;30;30
4A16X1073_98;5;0;120;36.677532;2.913283;30;120
4A16X1073_99;5;0;120;36.677532;2.913283;30;200
4A16X1074_100;5;0;120;36.743386;3.348855;30;330
4A16X1074_97;5;0;120;36.743386;3.348855;30;60
4A16X1074_98;5;0;120;36.743386;3.348855;30;150
4A16X1074_99;5;0;120;36.743386;3.348855;30;230
4A16X1075_100;5;0;120;36.7363;3.2291;30;310
4A16X1075_97;5;0;120;36.7363;3.2291;30;30
4A16X1075_98;5;0;120;36.7363;3.2291;30;100
4A16X1075_99;5;0;120;36.7363;3.2291;30;190
4A16X1078_100;5;0;120;36.67932;2.85096;30;270
4A16X1078_97;5;0;120;36.67932;2.85096;30;0
4A16X1078_98;5;0;120;36.67932;2.85096;30;90
4A16X1078_99;5;0;120;36.67932;2.85096;30;180
4A16X108_97;5;0;120;36.7234;3.14799;30;60
4A16X108_98;5;0;120;36.7234;3.14799;30;180
4A16X108_99;5;0;120;36.7234;3.14799;30;300
4A16X1083_100;5;0;120;36.7761;3.05099;30;210
4A16X1083_97;5;0;120;36.7761;3.05099;30;0
4A16X1083_98;5;0;120;36.7761;3.05099;30;60
4A16X1083_99;5;0;120;36.7761;3.05099;30;120
4A16X1084_100;5;0;120;36.715339;3.208484;30;280
4A16X1084_97;5;0;120;36.715339;3.208484;30;60
4A16X1084_98;5;0;120;36.715339;3.208484;30;130
4A16X1084_99;5;0;120;36.715339;3.208484;30;210
4A16X1086_100;5;0;120;36.67391;3.08578;30;350
4A16X1086_97;5;0;120;36.67391;3.08578;30;60
4A16X1086_98;5;0;120;36.67391;3.08578;30;170
4A16X1086_99;5;0;120;36.67391;3.08578;30;280
4A16X1089_100;5;0;120;36.73803;2.92958;30;310
4A16X1089_97;5;0;120;36.73803;2.92958;30;35
4A16X1089_98;5;0;120;36.73803;2.92958;30;145
4A16X1089_99;5;0;120;36.73803;2.92958;30;200
4A16X109_97;5;0;120;36.79172;3.25026;30;20
4A16X109_98;5;0;120;36.79172;3.25026;30;140
4A16X109_99;5;0;120;36.79172;3.25026;30;230
4A16X1091_97;5;0;120;36.73821;3.15632;30;90
4A16X1091_98;5;0;120;36.73821;3.15632;30;180
4A16X1091_99;5;0;120;36.73821;3.15632;30;240
4A16X1092_100;5;0;120;36.76913;3.03107;30;290
4A16X1092_97;5;0;120;36.76913;3.03107;30;10
4A16X1092_98;5;0;120;36.76913;3.03107;30;120
4A16X1092_99;5;0;120;36.76913;3.03107;30;210
4A16X1093_97;5;0;120;36.76413;3.00085;30;0
4A16X1093_98;5;0;120;36.76413;3.00085;30;120
4A16X1093_99;5;0;120;36.76413;3.00085;30;270
4A16X1094_97;5;0;120;36.7504;2.8899;30;80
4A16X1094_98;5;0;120;36.7504;2.8899;30;180
4A16X1094_99;5;0;120;36.7504;2.8899;30;240
4A16X1095_97;5;0;120;36.72611;3.16931;30;0
4A16X1095_98;5;0;120;36.72611;3.16931;30;130
4A16X1095_99;5;0;120;36.72611;3.16931;30;210
4A16X1096_100;5;0;120;36.64833;2.97644;30;300
4A16X1096_97;5;0;120;36.64833;2.97644;30;30
4A16X1096_98;5;0;120;36.64833;2.97644;30;110
4A16X1096_99;5;0;120;36.64833;2.97644;30;210
4A16X1098_100;5;0;120;36.70114;3.06231;30;270
4A16X1098_97;5;0;120;36.70114;3.06231;30;0
4A16X1098_98;5;0;120;36.70114;3.06231;30;90
4A16X1098_99;5;0;120;36.70114;3.06231;30;180
4A16X1099_100;5;0;120;36.77557;3.3014;30;330
4A16X1099_97;5;0;120;36.77557;3.3014;30;70
4A16X1099_98;5;0;120;36.77557;3.3014;30;170
4A16X1099_99;5;0;120;36.77557;3.3014;30;250
4A16X110_97;5;0;120;36.73414;3.15667;30;60
4A16X110_98;5;0;120;36.73414;3.15667;30;230
4A16X110_99;5;0;120;36.73414;3.15667;30;300
4A16X1100_100;5;0;120;36.7523;3.2321;30;340
4A16X1100_97;5;0;120;36.7523;3.2321;30;80
4A16X1100_98;5;0;120;36.7523;3.2321;30;160
4A16X1100_99;5;0;120;36.7523;3.2321;30;250
4A16X1101_100;5;0;120;36.79577;2.93135;30;250
4A16X1101_97;5;0;120;36.79577;2.93135;30;0
4A16X1101_98;5;0;120;36.79577;2.93135;30;70
4A16X1101_99;5;0;120;36.79577;2.93135;30;120
4A16X1102_97;5;0;120;36.64141;3.17734;30;10
4A16X1102_98;5;0;120;36.64141;3.17734;30;100
4A16X1102_99;5;0;120;36.64141;3.17734;30;200
4A16X1103_100;5;0;120;36.73011;3.06133;30;310
4A16X1103_97;5;0;120;36.73011;3.06133;30;50
4A16X1103_98;5;0;120;36.73011;3.06133;30;130
4A16X1103_99;5;0;120;36.73011;3.06133;30;250
4A16X1104_100;5;0;120;36.721236;3.170861;30;290
4A16X1104_97;5;0;120;36.721236;3.170861;30;0
4A16X1104_98;5;0;120;36.721236;3.170861;30;70
4A16X1104_99;5;0;120;36.721236;3.170861;30;140
4A16X1105_97;5;0;120;36.77016;2.89229;30;0
4A16X1105_98;5;0;120;36.77016;2.89229;30;90
4A16X1105_99;5;0;120;36.77016;2.89229;30;200
4A16X1107_97;5;0;120;36.7875;2.9191;30;30
4A16X1107_98;5;0;120;36.7875;2.9191;30;230
4A16X1107_99;5;0;120;36.7875;2.9191;30;330
4A16X1108_100;5;0;120;36.72425;3.1842;30;310
4A16X1108_97;5;0;120;36.72425;3.1842;30;30
4A16X1108_98;5;0;120;36.72425;3.1842;30;150
4A16X1108_99;5;0;120;36.72425;3.1842;30;230
4A16X1109_97;5;0;120;36.71674;3.18421;30;30
4A16X1109_98;5;0;120;36.71674;3.18421;30;210
4A16X1109_99;5;0;120;36.71674;3.18421;30;300
4A16X111_97;5;0;120;36.737739;3.050837;30;160
4A16X111_98;5;0;120;36.737739;3.050837;30;260
4A16X111_99;5;0;120;36.737739;3.050837;30;340
4A16X1110_97;5;0;120;36.6397;3.0116;30;0
4A16X1110_98;5;0;120;36.6397;3.0116;30;120
4A16X1110_99;5;0;120;36.6397;3.0116;30;200
4A16X1111_100;5;0;120;36.73912;3.20378;30;250
4A16X1111_97;5;0;120;36.73912;3.20378;30;0
4A16X1111_98;5;0;120;36.73912;3.20378;30;80
4A16X1111_99;5;0;120;36.73912;3.20378;30;160
4A16X1112_97;5;0;120;36.74671;3.18185;30;70
4A16X1112_98;5;0;120;36.74671;3.18185;30;155
4A16X1112_99;5;0;120;36.74671;3.18185;30;240
4A16X1113_97;5;0;120;36.71048;3.11595;30;25
4A16X1113_98;5;0;120;36.71048;3.11595;30;125
4A16X1113_99;5;0;120;36.71048;3.11595;30;285
4A16X1114_100;5;0;120;36.7111;3.2283;30;300
4A16X1114_97;5;0;120;36.7111;3.2283;30;50
4A16X1114_98;5;0;120;36.7111;3.2283;30;120
4A16X1114_99;5;0;120;36.7111;3.2283;30;190
4A16X1115_100;5;0;120;36.75157;2.97458;30;100
4A16X1115_97;5;0;120;36.75157;2.97458;30;20
4A16X1115_98;5;0;120;36.75157;2.97458;30;170
4A16X1115_99;5;0;120;36.75157;2.97458;30;270
4A16X1116_97;5;0;120;36.6912;3.0476;30;270
4A16X1116_98;5;0;120;36.6912;3.0476;30;270
4A16X1116_99;5;0;120;36.6912;3.0476;30;255
4A16X1117_100;5;0;120;36.67923;2.94081;30;290
4A16X1117_97;5;0;120;36.67923;2.94081;30;0
4A16X1117_98;5;0;120;36.67923;2.94081;30;90
4A16X1117_99;5;0;120;36.67923;2.94081;30;180
4A16X1118_100;5;0;120;36.722;3.0197;30;310
4A16X1118_97;5;0;120;36.722;3.0197;30;60
4A16X1118_98;5;0;120;36.722;3.0197;30;130
4A16X1118_99;5;0;120;36.722;3.0197;30;200
4A16X1119_100;5;0;120;36.71381;3.14191;30;330
4A16X1119_97;5;0;120;36.71381;3.14191;30;40
4A16X1119_98;5;0;120;36.71381;3.14191;30;160
4A16X1119_99;5;0;120;36.71381;3.14191;30;250
4A16X112_100;5;0;120;36.76586;3.04556;30;250
4A16X112_97;5;0;120;36.76586;3.04556;30;60
4A16X112_98;5;0;120;36.76586;3.04556;30;180
4A16X112_99;5;0;120;36.76586;3.04556;30;300
4A16X1121_100;5;0;120;36.7635;3.32698;30;240
4A16X1121_97;5;0;120;36.7635;3.32698;30;0
4A16X1121_98;5;0;120;36.7635;3.32698;30;90
4A16X1121_99;5;0;120;36.7635;3.32698;30;150
4A16X1122_100;5;0;120;36.66904;3.00964;30;270
4A16X1122_97;5;0;120;36.66904;3.00964;30;10
4A16X1122_98;5;0;120;36.66904;3.00964;30;90
4A16X1122_99;5;0;120;36.66904;3.00964;30;180
4A16X1125_100;5;0;120;36.7438;3.25214;30;350
4A16X1125_97;5;0;120;36.7438;3.25214;30;80
4A16X1125_98;5;0;120;36.7438;3.25214;30;190
4A16X1125_99;5;0;120;36.7438;3.25214;30;280
4A16X1126_100;5;0;120;36.67958;3.01905;30;280
4A16X1126_97;5;0;120;36.67958;3.01905;30;20
4A16X1126_98;5;0;120;36.67958;3.01905;30;100
4A16X1126_99;5;0;120;36.67958;3.01905;30;200
4A16X1127_97;5;0;120;36.71058;2.91003;30;50
4A16X1127_98;5;0;120;36.71058;2.91003;30;240
4A16X1127_99;5;0;120;36.71058;2.91003;30;320
4A16X1128_100;5;0;120;36.70265;2.90943;30;340
4A16X1128_97;5;0;120;36.70265;2.90943;30;50
4A16X1128_98;5;0;120;36.70265;2.90943;30;180
4A16X1128_99;5;0;120;36.70265;2.90943;30;280
4A16X113_97;5;0;120;36.75123;3.03968;30;170
4A16X113_98;5;0;120;36.75123;3.03968;30;320
4A16X113_99;5;0;120;36.75123;3.03968;30;240
